DBN,School Name,Grade Level,Program Type,Number of Students,Number of Classes,Average Class Size,Minimum Class Size,Maximum Class Size,Department,Subject,School Pupil-Teacher Ratio
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,68,3,22.7,21.0,24.0,English,HS English 09,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,79,3,26.3,24.0,28.0,English,HS English 10,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,115,4,28.8,19.0,33.0,English,HS English 11,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,39,2,19.5,17.0,22.0,English,HS English 12,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,108,7,15.4,11.0,23.0,English,HS English Other,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,159,7,22.7,8.0,37.0,Math,HS Algebra I,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,27,1,27.0,27.0,27.0,Math,HS Algebra II,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,107,4,26.8,19.0,32.0,Math,HS Geometry,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,38,2,19.0,17.0,21.0,Math,HS Statistics,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,54,2,27.0,23.0,31.0,Science,HS Earth Science,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,141,4,35.3,26.0,43.0,Science,HS Living Environment,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,40,2,20.0,19.0,21.0,Science,HS Other Life Science,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,152,5,30.4,17.0,40.0,Social Studies,HS Global History,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,78,3,26.0,18.0,31.0,Social Studies,HS Government & Econ,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,47,3,15.7,12.0,23.0,Social Studies,HS Social Studies Other,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,Gen Ed,116,5,23.2,13.0,30.0,Social Studies,HS US History,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,32,1,32.0,32.0,32.0,English,HS English 09,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,27,1,27.0,27.0,27.0,English,HS English 10,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,28,1,28.0,28.0,28.0,English,HS English 11,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,32,1,32.0,32.0,32.0,English,HS English 12,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,51,2,25.5,22.0,29.0,English,HS English Other,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,73,3,24.3,23.0,26.0,Math,HS Algebra I,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,21,1,21.0,21.0,21.0,Math,HS Statistics,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,61,2,30.5,29.0,32.0,Science,HS Earth Science,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,28,1,28.0,28.0,28.0,Science,HS Living Environment,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,52,2,26.0,17.0,35.0,Science,HS Other Life Science,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,143,5,28.6,24.0,35.0,Social Studies,HS Global History,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,25,1,25.0,25.0,25.0,Social Studies,HS Government & Econ,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,18,1,18.0,18.0,18.0,Social Studies,HS Social Studies Other,12.0
32K549,BUSHWICK SCHOOL FOR SOCIAL JUSTICE,HS Core,ICT,31,1,31.0,31.0,31.0,Social Studies,HS US History,12.0
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,16,1,16.0,16.0,16.0,English,HS English 09,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,22,1,22.0,22.0,22.0,English,HS English 10,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,27,1,27.0,27.0,27.0,English,HS English 11,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,20,1,20.0,20.0,20.0,English,HS English 12,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,200,11,18.2,7.0,30.0,English,HS English Other,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,41,2,20.5,19.0,22.0,Math,HS Algebra I,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,16,1,16.0,16.0,16.0,Math,HS Algebra II,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,93,4,23.3,13.0,32.0,Math,HS Geometry,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,45,1,45.0,45.0,45.0,Math,HS Math Other,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,16,1,16.0,16.0,16.0,Math,HS Technology,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,22,1,22.0,22.0,22.0,Science,HS Earth Science,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,64,3,21.3,20.0,23.0,Science,HS Living Environment,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,36,3,12.0,10.0,14.0,Science,HS Other Life Science,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,71,4,17.8,13.0,27.0,Science,HS Other Science,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,19,2,9.5,8.0,11.0,Science,HS Physics,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,62,4,15.5,12.0,19.0,Social Studies,HS Global History,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,21,1,21.0,21.0,21.0,Social Studies,HS Government & Econ,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,47,2,23.5,22.0,25.0,Social Studies,HS Social Studies Other,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,Gen Ed,45,2,22.5,17.0,28.0,Social Studies,HS US History,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,15,1,15.0,15.0,15.0,English,HS English 09,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,18,1,18.0,18.0,18.0,English,HS English 10,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,15,1,15.0,15.0,15.0,English,HS English 11,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,22,1,22.0,22.0,22.0,English,HS English 12,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,49,2,24.5,20.0,29.0,Math,HS Algebra I,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,50,2,25.0,22.0,28.0,Science,HS Earth Science,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,19,1,19.0,19.0,19.0,Science,HS Living Environment,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,53,2,26.5,19.0,34.0,Social Studies,HS Global History,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,32,1,32.0,32.0,32.0,Social Studies,HS Government & Econ,11.8
32K552,ACADEMY OF URBAN PLANNING,HS Core,ICT,33,1,33.0,33.0,33.0,Social Studies,HS US History,11.8
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,113,5,22.6,12.0,30.0,English,HS English 09,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,116,4,29.0,27.0,31.0,English,HS English 10,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,128,5,25.6,7.0,32.0,English,HS English 11,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,61,3,20.3,18.0,23.0,English,HS English 12,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,8,1,8.0,8.0,8.0,English,HS English Other,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,32,2,16.0,15.0,17.0,Math,HS Algebra I,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,128,5,25.6,14.0,30.0,Math,HS Algebra II,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,103,4,25.8,15.0,30.0,Math,HS Geometry,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,13,1,13.0,13.0,13.0,Math,HS Math Other,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,34,1,34.0,34.0,34.0,Math,HS Pre-calculus,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,60,2,30.0,30.0,30.0,Math,HS Technology,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,48,2,24.0,16.0,32.0,Science,HS Chemistry,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,121,4,30.3,29.0,32.0,Science,HS Earth Science,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,119,4,29.8,27.0,34.0,Social Studies,HS Global History,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,35,2,17.5,15.0,20.0,Social Studies,HS Government & Econ,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,197,5,39.4,9.0,76.0,Social Studies,HS Social Studies Other,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,HS Core,Gen Ed,71,3,23.7,12.0,30.0,Social Studies,HS US History,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,MS Core,Accelerated,60,2,30.0,30.0,30.0,Math,MS Integrated Algebra,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,MS Core,Accelerated,60,2,30.0,30.0,30.0,Science,MS Science Other,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,MS Core,Gen Ed,180,6,30.0,30.0,30.0,English,MS English Core,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,MS Core,Gen Ed,150,7,21.4,14.0,30.0,English,MS English Other,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,MS Core,Gen Ed,120,4,30.0,30.0,30.0,Math,MS Math Core,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,MS Core,Gen Ed,120,4,30.0,30.0,30.0,Science,MS Science Core,23.9
32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,MS Core,Gen Ed,180,6,30.0,30.0,30.0,Social Studies,MS Social Studies Core,23.9
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,21,1,21.0,21.0,21.0,English,HS English 09,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,35,2,17.5,8.0,27.0,English,HS English 10,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,34,2,17.0,16.0,18.0,English,HS English 11,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,23,1,23.0,23.0,23.0,English,HS English 12,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,115,5,23.0,14.0,35.0,English,HS English Other,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,74,2,37.0,22.0,52.0,Math,HS Algebra I,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,63,3,21.0,13.0,27.0,Math,HS Geometry,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,28,1,28.0,28.0,28.0,Math,HS Pre-calculus,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,22,1,22.0,22.0,22.0,Science,HS Chemistry,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,17,1,17.0,17.0,17.0,Science,HS Earth Science,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,47,2,23.5,21.0,26.0,Science,HS Living Environment,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,27,1,27.0,27.0,27.0,Science,HS Other Life Science,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,25,1,25.0,25.0,25.0,Science,HS Other Science,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,54,3,18.0,16.0,21.0,Social Studies,HS Global History,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,30,1,30.0,30.0,30.0,Social Studies,HS Government & Econ,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,45,2,22.5,19.0,26.0,Social Studies,HS Social Studies Other,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,Gen Ed,72,3,24.0,22.0,27.0,Social Studies,HS US History,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,49,2,24.5,18.0,31.0,English,HS English 09,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,42,2,21.0,12.0,30.0,English,HS English 10,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,29,1,29.0,29.0,29.0,English,HS English 11,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,47,2,23.5,17.0,30.0,English,HS English 12,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,80,3,26.7,19.0,31.0,Math,HS Algebra I,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,51,2,25.5,21.0,30.0,Math,HS Algebra II,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,35,1,35.0,35.0,35.0,Math,HS Geometry,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,54,2,27.0,21.0,33.0,Science,HS Chemistry,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,32,1,32.0,32.0,32.0,Science,HS Earth Science,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,82,3,27.3,18.0,33.0,Science,HS Living Environment,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,50,2,25.0,18.0,32.0,Social Studies,HS Global History,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,47,2,23.5,19.0,28.0,Social Studies,HS Government & Econ,10.8
32K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMIC EXCELLENCE,HS Core,ICT,83,3,27.7,18.0,34.0,Social Studies,HS US History,10.8
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,Gen Ed,182,9,20.2,8.0,31.0,English,MS English Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,Gen Ed,16,2,8.0,8.0,8.0,English,MS English Other,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,Gen Ed,199,6,33.2,24.0,46.0,Math,MS Math Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,Gen Ed,194,8,24.3,11.0,31.0,Science,MS Science Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,Gen Ed,203,8,25.4,22.0,31.0,Social Studies,MS Social Studies Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,ICT,126,5,25.2,20.0,32.0,English,MS English Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,ICT,109,5,21.8,12.0,32.0,Math,MS Math Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,ICT,114,5,22.8,14.0,32.0,Science,MS Science Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,ICT,81,4,20.3,11.0,32.0,Social Studies,MS Social Studies Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,SC,17,3,5.7,5.0,6.0,English,MS English Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,SC,17,3,5.7,5.0,6.0,Math,MS Math Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,SC,17,3,5.7,5.0,6.0,Science,MS Science Core,9.4
32K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION,MS Core,SC,17,3,5.7,5.0,6.0,Social Studies,MS Social Studies Core,9.4
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,230,8,28.8,19.0,44.0,English,HS English Other,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,23,1,23.0,23.0,23.0,Math,HS Algebra I,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,50,1,50.0,50.0,50.0,Math,HS Statistics,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,107,4,26.8,23.0,31.0,Science,HS Earth Science,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,37,2,18.5,16.0,21.0,Science,HS Living Environment,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,27,1,27.0,27.0,27.0,Science,HS Other Life Science,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,30,1,30.0,30.0,30.0,Science,HS Other Science,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,79,3,26.3,20.0,30.0,Social Studies,HS Global History,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,76,3,25.3,15.0,33.0,Social Studies,HS Government & Econ,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,Gen Ed,23,1,23.0,23.0,23.0,Social Studies,HS US History,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,62,3,20.7,14.0,33.0,English,HS English Other,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,34,1,34.0,34.0,34.0,Math,HS Algebra I,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,52,3,17.3,7.0,24.0,Math,HS Geometry,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,15,1,15.0,15.0,15.0,Math,HS Math Other,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,26,1,26.0,26.0,26.0,Science,HS Living Environment,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,25,1,25.0,25.0,25.0,Science,HS Other Science,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,44,2,22.0,19.0,25.0,Social Studies,HS Global History,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,16,1,16.0,16.0,16.0,Social Studies,HS Social Studies Other,19.0
32K564,BUSHWICK COMMUNITY HIGH SCHOOL,HS Core,ICT,24,1,24.0,24.0,24.0,Social Studies,HS US History,19.0
01M015,P.S. 015 ROBERTO CLEMENTE,K,ICT,23,1,23.0,23,23,,,8.3
01M015,P.S. 015 ROBERTO CLEMENTE,1,G&T,15,1,15.0,15,15,,,8.3
01M015,P.S. 015 ROBERTO CLEMENTE,1,ICT,18,1,18.0,18,18,,,8.3
01M015,P.S. 015 ROBERTO CLEMENTE,2,G&T,9,1,9.0,9,9,,,8.3
01M015,P.S. 015 ROBERTO CLEMENTE,2,ICT,18,1,18.0,18,18,,,8.3
01M015,P.S. 015 ROBERTO CLEMENTE,3,G&T,9,1,9.0,9,9,,,8.3
01M015,P.S. 015 ROBERTO CLEMENTE,3,ICT,22,1,22.0,22,22,,,8.3
01M015,P.S. 015 ROBERTO CLEMENTE,4,ICT,24,1,24.0,24,24,,,8.3
01M015,P.S. 015 ROBERTO CLEMENTE,5,ICT,18,1,18.0,18,18,,,8.3
01M019,P.S. 019 ASHER LEVY,K,Gen Ed,12,1,12.0,12,12,,,6.6
01M019,P.S. 019 ASHER LEVY,K,ICT,20,2,10.0,8,12,,,6.6
01M019,P.S. 019 ASHER LEVY,1,Gen Ed,14,1,14.0,14,14,,,6.6
01M019,P.S. 019 ASHER LEVY,1,ICT,28,2,14.0,13,15,,,6.6
01M019,P.S. 019 ASHER LEVY,2,Gen Ed,29,1,29.0,29,29,,,6.6
01M019,P.S. 019 ASHER LEVY,2,ICT,16,1,16.0,16,16,,,6.6
01M019,P.S. 019 ASHER LEVY,3,Gen Ed,22,2,11.0,11,11,,,6.6
01M019,P.S. 019 ASHER LEVY,3,ICT,13,1,13.0,13,13,,,6.6
01M019,P.S. 019 ASHER LEVY,4,Gen Ed,26,2,13.0,13,13,,,6.6
01M019,P.S. 019 ASHER LEVY,4,ICT,12,1,12.0,12,12,,,6.6
01M019,P.S. 019 ASHER LEVY,5,Gen Ed,20,2,10.0,9,11,,,6.6
01M019,P.S. 019 ASHER LEVY,5,ICT,11,1,11.0,11,11,,,6.6
01M020,P.S. 020 ANNA SILVER,K,Gen Ed,60,3,20.0,18,23,,,12.9
01M020,P.S. 020 ANNA SILVER,K,ICT,18,1,18.0,18,18,,,12.9
01M020,P.S. 020 ANNA SILVER,1,Gen Ed,48,3,16.0,13,19,,,12.9
01M020,P.S. 020 ANNA SILVER,1,ICT,26,1,26.0,26,26,,,12.9
01M020,P.S. 020 ANNA SILVER,2,Gen Ed,60,3,20.0,17,25,,,12.9
01M020,P.S. 020 ANNA SILVER,2,ICT,23,1,23.0,23,23,,,12.9
01M020,P.S. 020 ANNA SILVER,3,Gen Ed,60,3,20.0,16,27,,,12.9
01M020,P.S. 020 ANNA SILVER,3,ICT,28,1,28.0,28,28,,,12.9
01M020,P.S. 020 ANNA SILVER,4,Gen Ed,47,2,23.5,22,25,,,12.9
01M020,P.S. 020 ANNA SILVER,4,ICT,23,1,23.0,23,23,,,12.9
01M020,P.S. 020 ANNA SILVER,5,Gen Ed,43,2,21.5,21,22,,,12.9
01M020,P.S. 020 ANNA SILVER,5,ICT,21,1,21.0,21,21,,,12.9
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,K,Gen Ed,10,1,10.0,10,10,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,K,ICT,11,1,11.0,11,11,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,1,Gen Ed,13,1,13.0,13,13,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,1,ICT,10,1,10.0,10,10,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,2,Gen Ed,18,1,18.0,18,18,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,2,ICT,19,1,19.0,19,19,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,3,Gen Ed,14,1,14.0,14,14,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,3,ICT,16,1,16.0,16,16,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,4,Gen Ed,14,1,14.0,14,14,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,4,ICT,15,1,15.0,15,15,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,5,Gen Ed,18,1,18.0,18,18,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,5,ICT,18,1,18.0,18,18,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,6,Gen Ed,14,1,14.0,14,14,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,6,ICT,23,1,23.0,23,23,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,7,Gen Ed,28,1,28.0,28,28,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,7,ICT,31,1,31.0,31,31,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,8,Gen Ed,31,1,31.0,31,31,,,9.0
01M034,P.S. 034 FRANKLIN D. ROOSEVELT,8,ICT,30,1,30.0,30,30,,,9.0
01M063,THE STAR ACADEMY - P.S.63,K,Gen Ed,20,1,20.0,20,20,,,9.3
01M063,THE STAR ACADEMY - P.S.63,K,ICT,18,1,18.0,18,18,,,9.3
01M063,THE STAR ACADEMY - P.S.63,1,Gen Ed,16,1,16.0,16,16,,,9.3
01M063,THE STAR ACADEMY - P.S.63,1,ICT,21,1,21.0,21,21,,,9.3
01M063,THE STAR ACADEMY - P.S.63,2,Gen Ed,11,1,11.0,11,11,,,9.3
01M063,THE STAR ACADEMY - P.S.63,2,ICT,17,1,17.0,17,17,,,9.3
01M063,THE STAR ACADEMY - P.S.63,3,ICT,28,1,28.0,28,28,,,9.3
01M063,THE STAR ACADEMY - P.S.63,4,ICT,26,1,26.0,26,26,,,9.3
01M063,THE STAR ACADEMY - P.S.63,5,ICT,21,1,21.0,21,21,,,9.3
01M064,P.S. 064 ROBERT SIMON,K,Gen Ed,23,1,23.0,23,23,,,10.5
01M064,P.S. 064 ROBERT SIMON,K,ICT,23,1,23.0,23,23,,,10.5
01M064,P.S. 064 ROBERT SIMON,1,ICT,23,1,23.0,23,23,,,10.5
01M064,P.S. 064 ROBERT SIMON,2,ICT,27,1,27.0,27,27,,,10.5
